Order_ID,Buyer_ID,Supplier_ID,Product_Category,Quantity_Ordered,Shipping_Mode,Order_Value_USD,Delay_Days,Disruption_Type,Disruption_Severity,Historical_Disruption_Count,Supplier_Reliability_Score,Organization_ID,Dominant_Buyer_Flag,Available_Historical_Records,Data_Sharing_Consent,Federated_Round,Parameter_Change_Magnitude,Communication_Cost_MB,Energy_Consumption_Joules,Supply_Risk_Flag,processing_time_days,transit_time_days,total_lead_time,resilience_score,resilience_label,risk_score
843,38,23,0,802,0,34771.77,7.5,4,0.0,19,0.81,3,0,435,1,1,0.0795,1.25,469.01,1,2,14.0,16,37.224000000000004,Low,16.590875
844,10,4,2,801,3,13571.07,0.0,1,0.0,18,0.56,9,0,110,1,8,0.1593,3.64,212.65,0,2,8.0,10,44.024,Medium,13.544
845,41,16,2,533,0,46983.89,0.0,1,0.0,15,0.99,11,0,550,1,4,0.413,4.01,228.62,0,4,2.0,6,46.896,Medium,12.901000000000002
846,21,18,4,795,3,32000.53,2.0,3,0.0,6,0.59,0,0,648,1,5,0.1172,1.99,128.35,1,1,11.0,12,53.635999999999996,Medium,11.941
847,49,5,1,280,0,16563.33,3.0,3,0.0,18,0.72,17,0,859,1,6,0.1291,1.95,220.17,1,2,9.0,11,42.288,Medium,14.728000000000002
848,43,12,0,501,2,13840.84,0.0,1,0.0,11,0.74,6,0,531,1,8,0.3247,3.01,411.77,0,4,4.0,8,50.396,Medium,12.126000000000001
849,23,28,1,217,2,9950.87,0.0,1,0.0,14,0.91,0,0,115,1,8,0.1453,4.38,410.0,0,3,3.0,6,47.763999999999996,Medium,12.709000000000001
850,16,24,1,548,2,34884.73,7.5,2,0.0,13,0.55,13,0,688,1,7,0.1165,1.51,471.11,1,4,16.5,21,42.519999999999996,Medium,16.545
851,31,2,2,593,2,11326.42,0.0,1,0.0,10,0.71,4,0,987,1,4,0.1345,4.74,231.45,0,2,4.0,6,51.284,Medium,11.929000000000002
852,29,12,4,69,3,29967.51,0.0,1,0.0,9,0.81,19,0,778,1,6,0.2504,3.2,368.92,0,4,7.0,11,52.224000000000004,Medium,11.719000000000001
853,38,8,3,439,3,13599.43,0.0,1,0.0,10,0.61,17,0,816,1,4,0.4834,4.96,278.26,0,3,3.0,6,51.244,Medium,11.939
854,34,24,4,994,1,33267.46,3.0,3,0.0,5,0.81,18,0,286,1,7,0.4178,0.9,411.81,1,4,6.0,10,54.024,Medium,12.119
855,18,23,4,666,0,40839.52,5.0,4,0.0,1,0.96,17,1,74,1,1,0.1495,1.07,370.64,1,4,8.0,12,56.483999999999995,Medium,12.104000000000003
856,29,10,1,614,2,39012.25,2.0,2,0.0,10,1.0,14,0,792,1,5,0.1881,4.22,215.56,1,1,6.0,7,50.199999999999996,Medium,12.7
857,0,23,4,318,3,38162.14,0.0,1,0.0,18,0.52,10,0,909,1,10,0.2376,4.39,201.5,0,1,3.0,4,44.007999999999996,Medium,13.548
858,22,17,0,529,0,9792.26,7.5,0,0.0,5,0.62,1,0,197,1,10,0.4897,2.5,163.6,1,3,16.5,20,49.748000000000005,Medium,14.938
859,3,20,1,600,0,4875.05,0.0,1,0.0,13,0.66,0,1,326,1,4,0.0945,3.71,309.43,0,4,5.0,9,48.564,Medium,12.534
860,38,27,0,36,3,35097.97,3.0,4,0.0,19,0.7,4,0,925,1,7,0.1852,4.4,483.73,1,3,5.0,8,41.38,Medium,14.93
861,28,27,3,695,2,18733.19,0.0,1,0.0,5,0.62,12,1,147,1,9,0.3674,0.69,140.03,0,4,6.0,10,55.748000000000005,Medium,10.938
862,22,9,1,571,1,21901.14,2.0,4,0.0,16,0.6,15,0,352,1,5,0.4823,3.08,92.86,1,1,10.0,11,44.63999999999999,Medium,13.940000000000001
863,25,19,3,208,0,2041.88,3.0,4,0.0,9,0.98,2,0,114,1,4,0.0863,4.34,103.73,1,2,12.0,14,50.492,Medium,12.902000000000001
864,39,22,1,396,1,13349.03,0.0,1,0.0,0,0.96,4,1,555,1,9,0.1214,2.29,402.39,0,1,3.0,4,60.384,Medium,9.904000000000002
865,3,6,2,358,2,2166.98,3.0,0,0.0,2,0.52,15,0,389,1,5,0.1206,1.86,207.55,1,2,7.0,9,56.608,Medium,11.548
866,18,3,4,969,2,44019.7,1.0,3,0.0,7,0.67,8,0,119,1,9,0.0203,4.08,150.97,1,4,10.0,14,53.367999999999995,Medium,11.733
867,27,7,2,949,1,12548.14,1.0,0,0.0,7,0.7,19,1,953,1,8,0.306,2.01,208.78,1,4,5.0,9,53.379999999999995,Medium,11.73
868,34,25,3,702,2,28088.19,0.0,1,0.0,19,0.62,17,1,554,1,4,0.3386,0.51,340.4,0,1,1.0,2,43.148,Medium,13.738000000000001
869,33,15,4,545,0,2429.48,0.0,1,0.0,14,0.81,6,0,363,1,7,0.3052,4.82,296.05,0,2,6.0,8,47.724000000000004,Medium,12.719000000000001
870,17,29,1,837,1,33508.95,1.0,4,0.0,6,0.82,15,0,752,1,5,0.0449,3.16,384.62,1,4,6.0,10,54.327999999999996,Medium,11.518
871,3,19,4,387,2,16489.85,0.0,1,0.0,10,0.93,5,1,326,1,10,0.0439,4.19,202.58,0,1,9.0,10,51.372,Medium,11.907
872,18,14,0,908,1,44947.0,1.0,0,0.0,6,0.87,19,0,275,1,4,0.1131,4.21,253.41,1,4,6.0,10,54.348,Medium,11.513
873,32,16,4,925,0,44461.85,2.0,2,0.0,3,0.77,13,1,703,1,5,0.1522,0.8,95.89,1,4,7.0,11,56.408,Medium,11.323000000000002
874,23,27,0,567,2,16601.89,7.5,4,0.0,11,0.83,16,0,861,1,5,0.3954,1.27,82.88,1,3,15.0,18,44.432,Medium,16.117
875,44,29,4,536,0,45097.56,0.0,1,0.0,5,0.64,6,0,74,1,9,0.0881,1.9,258.01,0,4,6.0,10,55.756,Medium,10.936
876,6,14,0,162,2,49809.8,0.0,1,0.0,13,0.8,14,1,342,1,9,0.0316,1.94,185.72,0,4,8.0,12,48.620000000000005,Medium,12.520000000000001
877,8,17,3,743,3,41358.08,0.0,1,0.0,11,0.74,7,0,522,1,6,0.2031,3.46,325.76,0,4,7.0,11,50.396,Medium,12.126000000000001
878,12,16,2,215,2,42321.13,0.0,1,0.0,10,0.57,13,0,142,1,4,0.214,3.3,69.35,0,4,9.0,13,51.228,Medium,11.943000000000001
879,34,25,1,464,1,12825.93,0.0,1,0.0,18,0.62,16,0,601,1,2,0.2309,2.73,104.79,0,2,3.0,5,44.048,Medium,13.538
880,10,3,4,282,2,29046.77,0.0,1,0.0,4,0.65,8,0,792,1,3,0.4152,1.45,439.34,0,3,9.0,12,56.66,Medium,10.735000000000001
881,47,5,2,903,0,3829.17,0.0,1,0.0,13,0.96,7,0,762,1,2,0.058,2.22,304.84,0,4,4.0,8,48.684,Medium,12.504000000000001
882,48,6,1,245,0,5198.44,3.0,3,0.0,15,0.62,12,1,549,1,5,0.3549,2.95,370.42,1,3,9.0,12,44.948,Medium,14.138000000000002
883,5,4,1,861,2,49945.18,0.0,1,0.0,12,0.64,10,0,744,1,6,0.1756,2.61,428.89,0,2,7.0,9,49.456,Medium,12.336
884,10,1,0,749,1,16668.64,7.5,3,0.0,19,0.68,17,0,544,1,5,0.1619,1.07,258.73,1,3,11.0,14,37.172,Low,16.590875
885,13,6,3,530,3,37535.1,7.5,0,0.0,3,0.83,6,1,505,1,2,0.4669,3.42,392.48,1,3,15.0,18,51.632000000000005,Medium,14.517000000000001
886,34,19,3,687,1,40429.92,1.0,3,0.0,10,0.56,12,0,630,1,5,0.1317,0.83,286.06,1,1,3.0,4,50.623999999999995,Medium,12.344000000000001
887,48,5,2,953,3,42972.15,3.0,2,0.0,16,0.98,1,0,628,1,9,0.3248,2.2,150.24,1,4,10.0,14,44.192,Medium,14.302000000000001
888,35,28,3,965,0,49882.6,3.0,4,0.0,6,0.93,7,0,666,1,4,0.1448,3.7,201.95,1,3,8.0,11,53.172,Medium,12.307
889,47,6,4,840,1,12454.08,1.0,2,0.0,13,0.79,14,1,378,1,10,0.2585,0.59,270.66,1,1,7.0,8,48.016,Medium,12.921
890,7,1,3,735,3,2497.37,0.0,1,0.0,10,0.84,7,0,875,1,2,0.3953,3.06,192.6,0,3,6.0,9,51.336,Medium,11.916
891,13,24,2,510,2,20853.98,0.0,1,0.0,8,0.51,15,0,918,1,3,0.442,2.01,200.99,0,4,2.0,6,53.004000000000005,Medium,11.549
892,44,9,3,126,0,6938.99,7.0,4,0.0,12,0.67,12,0,919,1,3,0.421,0.54,201.83,1,1,12.0,13,45.268,Medium,15.133000000000001
893,9,14,4,395,2,1610.08,0.0,1,0.0,17,0.9,4,0,660,1,9,0.2953,1.36,105.28,0,1,2.0,3,45.06,Medium,13.31
894,4,26,0,353,0,18341.13,0.0,1,0.0,10,0.54,3,0,805,1,4,0.1319,4.73,88.09,0,4,4.0,8,51.216,Medium,11.946
895,17,9,2,593,1,39295.04,0.0,1,0.0,14,0.64,15,0,819,1,1,0.334,2.85,70.92,0,3,9.0,12,47.656,Medium,12.736
896,11,18,0,404,1,28525.94,2.0,2,0.0,18,0.79,6,0,108,1,1,0.3579,4.99,99.93,1,1,11.0,12,42.916,Medium,14.321
897,24,19,0,73,0,15982.51,5.0,0,0.0,0,0.63,9,1,326,1,7,0.0152,2.86,204.67,1,1,11.0,12,57.251999999999995,Medium,11.937000000000001
898,45,17,0,726,0,32889.93,2.0,3,0.0,3,0.97,14,0,132,1,7,0.2252,2.95,317.24,1,3,7.0,10,56.488,Medium,11.303
899,23,0,1,730,0,11984.9,1.0,2,0.0,13,0.57,14,0,329,1,2,0.4232,2.26,134.67,1,2,8.0,10,47.928,Medium,12.943000000000001
900,11,20,1,81,1,1211.88,0.0,1,0.0,13,0.9,1,0,808,1,9,0.2499,1.9,449.6,0,3,9.0,12,48.66,Medium,12.51
901,1,29,0,798,3,38335.49,0.0,1,0.0,2,0.75,2,0,602,1,9,0.1626,1.63,413.77,0,1,7.0,8,58.5,Medium,10.325000000000001
902,0,27,2,283,2,31375.28,0.0,1,0.0,16,0.88,2,0,504,1,5,0.4372,2.05,284.24,0,3,1.0,4,45.952,Medium,13.112000000000002
903,16,21,4,999,2,38233.98,0.0,1,0.0,2,0.66,12,0,466,1,3,0.0864,2.57,375.89,0,3,1.0,4,58.464,Medium,10.334000000000001
904,5,29,4,329,1,2427.43,0.0,1,0.0,15,0.76,2,0,531,1,3,0.1112,1.36,214.85,0,3,2.0,5,46.804,Medium,12.924
905,49,19,3,347,2,41937.42,0.0,1,0.0,13,0.93,10,1,529,1,3,0.3468,1.51,66.55,0,4,2.0,6,48.672,Medium,12.507
906,15,1,2,375,0,31166.55,0.0,1,0.0,19,0.73,14,0,926,1,6,0.1827,1.72,456.95,0,4,3.0,7,43.192,Medium,13.727
907,8,26,1,504,3,28388.07,7.5,3,0.0,12,0.68,17,0,726,1,4,0.3594,2.52,107.51,1,4,14.0,18,43.471999999999994,Medium,16.332
908,34,1,0,616,2,31418.4,0.0,1,0.0,14,0.77,5,0,324,1,8,0.0873,3.44,476.57,0,1,6.0,7,47.708,Medium,12.723000000000003
909,12,12,3,175,3,43289.45,0.0,1,0.0,13,0.86,16,0,955,1,5,0.1336,4.35,307.35,0,1,6.0,7,48.644000000000005,Medium,12.514000000000001
910,27,24,4,553,0,29553.36,0.0,1,0.0,18,0.72,15,0,718,1,1,0.0868,1.79,187.5,0,4,6.0,10,44.088,Medium,13.528
911,16,1,1,20,2,29257.04,0.0,1,0.0,5,0.97,8,0,719,1,9,0.4769,1.33,272.99,0,3,4.0,7,55.888000000000005,Medium,10.903
912,9,12,1,310,1,49538.62,7.5,4,0.0,9,0.65,1,0,551,1,1,0.2086,2.2,275.73,1,1,11.0,12,46.16,Medium,15.735
913,44,19,0,738,3,37958.14,0.0,1,0.0,14,0.74,16,1,488,1,6,0.1752,4.52,60.48,0,2,5.0,7,47.696,Medium,12.726000000000003
914,8,3,4,810,0,22393.54,0.0,1,0.0,19,0.88,15,0,922,1,1,0.017,0.54,209.96,0,2,5.0,7,43.252,Medium,13.712000000000002
915,34,1,2,111,3,35516.15,1.0,2,0.0,5,0.84,3,0,980,1,3,0.0852,3.55,382.94,1,3,7.0,10,55.236,Medium,11.316
916,40,27,1,434,2,19766.91,2.0,0,0.0,9,0.93,10,0,29,1,10,0.2164,2.65,279.53,1,1,8.0,9,51.071999999999996,Medium,12.507
917,10,14,0,401,2,11829.34,7.0,3,0.0,6,1.0,7,0,569,1,5,0.0436,1.22,159.9,1,4,9.0,13,50.8,Medium,13.9
918,25,5,2,788,1,30044.17,0.0,1,0.0,16,0.71,4,0,978,1,10,0.2603,1.94,200.8,0,4,2.0,6,45.884,Medium,13.129000000000001
919,16,29,4,223,0,46445.01,0.0,1,0.0,17,0.56,19,1,139,1,7,0.233,1.51,438.37,0,4,7.0,11,44.924,Medium,13.344000000000001
920,36,5,1,700,0,46492.41,0.0,1,0.0,16,0.52,19,0,302,1,10,0.3859,4.45,286.5,0,2,8.0,10,45.808,Medium,13.148
921,34,14,2,97,1,17424.31,3.0,0,0.0,8,0.86,1,1,906,1,8,0.3333,2.67,287.76,1,1,12.0,13,51.344,Medium,12.714000000000002
922,15,8,2,562,1,26620.03,0.0,1,0.0,9,0.94,13,1,141,1,9,0.2285,3.03,482.66,0,2,3.0,5,52.275999999999996,Medium,11.706000000000001
923,47,21,2,410,0,10975.98,0.0,1,0.0,9,0.61,18,0,365,1,6,0.1201,3.17,194.4,0,3,9.0,12,52.144,Medium,11.739
924,19,16,1,597,3,49783.74,0.0,1,0.0,6,0.58,6,0,63,1,9,0.3662,3.38,265.79,0,2,4.0,6,54.831999999999994,Medium,11.142
925,46,14,1,898,3,49065.34,5.0,4,0.0,15,0.53,14,0,899,1,8,0.3569,2.73,415.27,1,1,11.0,12,43.712,Medium,14.947000000000001
926,32,17,3,55,1,32650.69,0.0,1,0.0,17,0.91,16,0,802,1,9,0.0851,0.58,391.51,0,4,2.0,6,45.064,Medium,13.309000000000001
927,38,17,4,681,3,40318.5,0.0,1,0.0,5,0.66,13,1,396,1,10,0.4582,2.01,169.61,0,2,7.0,9,55.763999999999996,Medium,10.934000000000001
928,9,20,0,472,0,35897.46,7.5,3,0.0,19,0.7,3,0,274,1,4,0.0416,1.33,117.99,1,2,14.0,16,37.18,Low,16.590875
929,37,3,2,601,2,29861.33,0.0,1,0.0,0,0.75,11,1,991,1,9,0.037,3.56,365.32,0,2,6.0,8,60.3,Medium,9.925
930,12,29,3,319,2,3140.73,3.0,2,0.0,0,0.92,13,0,224,1,7,0.1018,0.76,165.95,1,2,11.0,13,58.568,Medium,11.108
931,10,27,0,95,3,23010.83,0.0,1,0.0,11,0.83,16,1,469,1,5,0.4556,3.04,465.2,0,3,8.0,11,50.432,Medium,12.117
932,29,15,3,101,1,33901.92,7.0,3,0.0,1,0.81,17,1,467,1,5,0.2648,1.45,108.16,1,4,12.0,16,55.224000000000004,Medium,12.919
933,33,0,1,669,1,34037.81,0.0,1,0.0,3,0.59,12,0,811,1,1,0.3961,4.77,193.24,0,2,1.0,3,57.536,Medium,10.541
934,0,20,2,682,1,18969.57,5.0,4,0.0,16,0.76,12,0,52,1,2,0.1216,2.01,74.65,1,4,14.0,18,42.903999999999996,Medium,15.123999999999999
935,39,24,0,723,1,47113.75,5.0,2,0.0,3,0.86,19,0,595,1,10,0.2502,1.96,366.49,1,3,12.0,15,54.644000000000005,Medium,12.514000000000001
936,0,20,0,945,1,8784.17,2.0,2,0.0,10,0.99,11,1,871,1,3,0.1856,4.66,451.07,1,3,10.0,13,50.196,Medium,12.701
937,8,26,0,937,3,25267.79,3.0,0,0.0,3,0.6,14,1,287,1,8,0.4156,2.38,336.14,1,2,7.0,9,55.739999999999995,Medium,11.740000000000002
938,15,12,0,251,2,34698.76,7.5,0,0.0,0,0.5,8,1,847,1,6,0.0211,4.83,471.99,1,3,16.5,21,54.2,Medium,13.950000000000001
939,0,29,0,874,2,35008.22,1.0,3,0.0,6,0.54,11,0,763,1,10,0.1295,0.61,107.83,1,1,4.0,5,54.215999999999994,Medium,11.546
940,47,4,3,11,3,32607.63,0.0,1,0.0,17,0.69,16,0,139,1,5,0.0848,1.88,89.48,0,4,9.0,13,44.976,Medium,13.331000000000001
941,37,29,2,234,1,14126.77,2.0,3,0.0,8,0.91,8,1,359,1,1,0.431,3.5,427.29,1,3,3.0,6,51.964,Medium,12.309000000000001
942,25,0,1,810,3,8232.23,2.0,3,0.0,2,0.5,17,0,715,1,9,0.2391,4.51,434.98,1,4,10.0,14,57.199999999999996,Medium,11.150000000000002
943,23,13,1,754,2,31979.05,0.0,1,0.0,7,0.73,6,1,553,1,3,0.2081,1.65,423.97,0,4,7.0,11,53.992000000000004,Medium,11.327
944,31,29,1,982,0,30165.45,0.0,1,0.0,18,0.66,4,0,115,1,3,0.2302,4.69,409.53,0,3,1.0,4,44.064,Medium,13.534
945,5,18,1,935,3,9378.12,0.0,1,0.0,3,0.53,8,0,921,1,2,0.4862,3.17,213.0,0,4,2.0,6,57.512,Medium,10.547
946,31,16,3,938,1,35404.39,1.0,0,0.0,17,0.73,10,0,725,1,4,0.4266,4.1,147.86,1,3,7.0,10,44.391999999999996,Medium,13.727
947,32,28,4,598,2,23031.01,1.0,0,0.0,19,0.63,8,0,10,1,2,0.3561,2.29,467.96,1,3,6.0,9,42.552,Medium,14.137
948,27,10,2,125,2,33554.15,0.0,1,0.0,10,0.68,3,0,766,1,9,0.1523,1.45,188.15,0,1,7.0,8,51.272,Medium,11.932
949,1,24,0,675,2,41949.67,0.0,1,0.0,13,0.85,11,0,593,1,10,0.0909,4.6,229.28,0,4,5.0,9,48.64,Medium,12.515
950,46,3,4,927,2,8901.56,2.0,4,0.0,17,0.76,4,0,441,1,7,0.4615,4.7,364.8,1,2,6.0,8,43.803999999999995,Medium,14.123999999999999
951,33,25,1,112,1,1447.67,0.0,1,0.0,15,0.56,16,0,315,1,8,0.2173,2.74,182.01,0,4,9.0,13,46.724000000000004,Medium,12.944
952,17,19,4,203,0,39065.58,7.5,3,0.0,2,0.98,9,0,918,1,3,0.1466,0.53,418.61,1,1,14.0,15,52.592,Medium,14.302000000000001
953,32,19,2,175,2,30680.02,1.0,0,0.0,14,0.82,15,1,536,1,6,0.2408,0.99,81.52,1,2,2.0,4,47.128,Medium,13.118000000000002
954,0,5,0,880,3,35132.16,0.0,1,0.0,3,0.88,15,1,62,1,10,0.4597,3.08,406.03,0,3,2.0,5,57.652,Medium,10.512
955,41,19,0,99,0,41988.67,5.0,3,0.0,4,0.54,6,1,949,1,6,0.1997,0.61,320.83,1,2,9.0,11,53.616,Medium,12.745999999999999
956,0,0,2,695,2,40239.14,5.0,0,0.0,16,0.52,16,1,529,1,1,0.2857,2.29,307.85,1,2,7.0,9,42.808,Medium,15.148
957,3,14,2,131,0,48065.55,0.0,1,0.0,6,0.51,13,0,339,1,6,0.4035,1.87,256.27,0,3,1.0,4,54.804,Medium,11.149000000000001
958,33,3,1,152,3,27028.79,0.0,1,0.0,15,0.59,2,0,567,1,3,0.2193,3.71,174.67,0,3,7.0,10,46.736000000000004,Medium,12.941
959,13,18,0,115,2,24680.53,0.0,1,0.0,13,0.71,19,0,334,1,3,0.1244,0.75,258.83,0,3,4.0,7,48.584,Medium,12.529000000000002
960,33,5,4,896,3,20393.42,3.0,4,0.0,15,0.97,16,1,123,1,3,0.4973,2.7,252.51,1,3,10.0,13,45.088,Medium,14.103000000000002
961,1,19,3,437,1,8107.71,3.0,4,0.0,6,0.73,19,0,156,1,10,0.4787,3.11,312.69,1,2,6.0,8,53.092,Medium,12.327
962,39,16,3,314,2,28844.06,0.0,1,0.0,8,0.65,14,0,175,1,10,0.4233,3.28,176.71,0,4,4.0,8,53.06,Medium,11.535
963,35,2,2,881,2,14212.12,0.0,1,0.0,3,0.78,2,1,388,1,8,0.3473,2.32,84.92,0,3,8.0,11,57.612,Medium,10.522
964,34,13,1,980,2,46104.72,1.0,2,0.0,10,0.56,1,0,148,1,5,0.1545,1.87,115.29,1,2,10.0,12,50.623999999999995,Medium,12.344000000000001
965,22,19,3,326,2,29367.94,1.0,3,0.0,1,0.8,18,0,638,1,4,0.4576,3.57,364.63,1,1,5.0,6,58.81999999999999,Medium,10.520000000000001
966,31,15,0,972,1,29845.59,0.0,1,0.0,11,0.78,17,0,308,1,9,0.145,4.31,60.12,0,4,8.0,12,50.412,Medium,12.122
967,10,21,2,644,2,18068.77,1.0,2,0.0,11,0.9,15,0,285,1,9,0.4024,3.62,435.4,1,1,9.0,10,49.86,Medium,12.51
968,27,17,4,911,0,3073.47,5.0,0,0.0,3,0.99,6,0,925,1,1,0.4599,4.69,362.48,1,1,7.0,8,54.696,Medium,12.501000000000001
969,37,12,2,18,2,2071.32,7.5,0,0.0,17,0.63,7,0,798,1,2,0.3055,3.73,395.64,1,3,12.0,15,38.952,Low,16.590875
970,21,22,4,783,1,21455.09,5.0,2,0.0,6,0.75,12,0,859,1,8,0.4035,3.94,426.19,1,4,14.0,18,51.9,Medium,13.125
971,7,1,2,82,2,4685.99,7.0,2,0.0,0,0.95,13,0,834,1,5,0.3979,1.26,105.22,1,3,12.0,15,56.18,Medium,12.705000000000002
972,32,25,2,368,0,30538.92,1.0,4,0.0,12,0.89,2,1,187,1,7,0.1046,2.39,420.1,1,1,10.0,11,48.956,Medium,12.711000000000002
973,7,10,2,232,1,44108.16,0.0,1,0.0,5,0.74,6,1,851,1,1,0.3373,2.68,277.09,0,1,7.0,8,55.796,Medium,10.926000000000002
974,31,13,4,425,1,44204.28,5.0,3,0.0,5,0.97,9,0,363,1,10,0.0558,1.65,448.49,1,2,7.0,9,52.888000000000005,Medium,12.903
975,31,25,4,562,0,33122.75,3.0,0,0.0,11,0.53,7,1,163,1,5,0.2588,2.88,448.96,1,4,7.0,11,48.512,Medium,13.347000000000001
976,6,7,2,379,0,10955.98,0.0,1,0.0,7,0.97,16,0,935,1,3,0.0895,1.81,60.88,0,3,7.0,10,54.088,Medium,11.303
977,14,5,3,725,0,43218.34,0.0,1,0.0,18,0.53,5,0,210,1,10,0.214,3.59,222.29,0,3,8.0,11,44.012,Medium,13.547
978,30,14,1,273,0,44361.63,0.0,1,0.0,4,0.77,3,0,887,1,2,0.4182,2.62,286.88,0,4,8.0,12,56.708,Medium,10.723000000000003
979,28,1,1,849,0,10234.35,5.0,2,0.0,17,0.95,7,0,124,1,2,0.4937,2.56,355.26,1,1,9.0,10,42.08,Medium,15.305000000000001
980,3,12,1,699,1,37002.59,1.0,3,0.0,4,0.63,12,0,680,1,9,0.1658,4.93,178.78,1,1,10.0,11,56.05199999999999,Medium,11.137
981,36,28,4,869,1,14682.72,2.0,4,0.0,9,0.74,1,0,563,1,4,0.2707,2.27,163.46,1,3,8.0,11,50.995999999999995,Medium,12.526000000000002
982,15,18,4,327,2,40230.7,7.5,3,0.0,0,0.66,12,0,768,1,4,0.2605,2.13,221.57,1,1,13.0,14,54.263999999999996,Medium,13.934000000000001
983,6,25,3,93,2,49863.28,0.0,1,0.0,9,0.98,18,1,77,1,7,0.4777,1.93,275.42,0,3,4.0,7,52.292,Medium,11.702000000000002
984,10,16,1,327,3,1986.29,1.0,2,0.0,4,0.91,18,0,454,1,10,0.2445,4.53,478.02,1,3,10.0,13,56.164,Medium,11.109000000000002
985,14,10,1,120,2,44919.61,3.0,0,0.0,11,0.85,10,0,454,1,10,0.3526,2.74,392.95,1,4,12.0,16,48.64,Medium,13.315000000000001
986,45,22,2,260,2,31320.21,0.0,1,0.0,6,0.79,4,0,335,1,2,0.4617,3.2,243.19,0,1,4.0,5,54.916,Medium,11.120999999999999
987,15,14,4,392,0,48682.44,5.0,3,0.0,8,0.91,2,0,855,1,3,0.193,1.31,74.46,1,1,8.0,9,50.164,Medium,13.509
988,9,0,1,16,0,23517.97,0.0,1,0.0,11,0.7,5,0,717,1,3,0.452,2.93,125.83,0,4,2.0,6,50.379999999999995,Medium,12.129999999999999
989,46,1,3,468,2,42445.7,7.0,2,0.0,0,0.72,15,0,611,1,6,0.4596,1.74,255.17,1,1,8.0,9,56.088,Medium,12.728000000000002
990,3,5,3,93,3,3588.51,0.0,1,0.0,10,0.87,1,0,632,1,3,0.466,3.79,416.22,0,1,4.0,5,51.348,Medium,11.913
991,7,25,1,217,0,17096.31,0.0,1,0.0,14,0.68,2,1,889,1,5,0.1425,4.25,221.31,0,3,7.0,10,47.672,Medium,12.732000000000001
992,36,15,4,909,2,3817.32,0.0,1,0.0,1,0.53,8,0,368,1,4,0.2062,3.72,292.32,0,4,9.0,13,59.312,Medium,10.147
993,42,6,3,399,2,48779.49,0.0,1,0.0,19,0.54,10,1,154,1,3,0.4365,3.79,451.31,0,3,7.0,10,43.116,Medium,13.746
994,23,27,2,323,1,40940.21,7.5,4,0.0,6,0.56,14,0,284,1,8,0.186,2.81,461.21,1,3,16.0,19,48.824,Medium,15.144000000000002
995,15,19,3,31,3,42701.1,1.0,3,0.0,11,0.93,19,0,518,1,10,0.3041,3.7,147.1,1,4,9.0,13,49.872,Medium,12.507
996,39,11,0,419,1,46929.28,3.0,0,0.0,17,0.74,12,0,188,1,3,0.0678,2.4,69.62,1,3,9.0,12,43.196,Medium,14.526000000000003
997,14,16,0,904,3,4712.62,0.0,1,0.0,2,0.86,6,0,762,1,6,0.0376,3.43,187.43,0,2,3.0,5,58.544,Medium,10.314000000000002
998,1,18,4,524,0,19587.08,0.0,1,0.0,6,0.7,14,0,847,1,7,0.2119,1.67,363.11,0,3,8.0,11,54.879999999999995,Medium,11.129999999999999
999,33,29,1,136,3,4016.23,0.0,1,0.0,10,0.63,14,0,840,1,7,0.2937,0.81,478.0,0,1,8.0,9,51.251999999999995,Medium,11.937000000000001
